Step 1151/10100 | Loss: 0.2029 | LR: 0.001727 | Total Step Time: 8017.48ms | Tokens/sec: 1307862.96 (accumulated over 5120 batches)
Step 1152/10100 | Loss: 0.1934 | LR: 0.001728 | Total Step Time: 8088.01ms | Tokens/sec: 1296457.91 (accumulated over 5120 batches)
Step 1153/10100 | Loss: 0.4968 | LR: 0.001730 | Total Step Time: 7725.90ms | Tokens/sec: 1357221.24 (accumulated over 5120 batches)
Step 1154/10100 | Loss: 0.2771 | LR: 0.001731 | Total Step Time: 8078.07ms | Tokens/sec: 1298053.06 (accumulated over 5120 batches)
Step 1155/10100 | Loss: 0.2097 | LR: 0.001733 | Total Step Time: 7729.67ms | Tokens/sec: 1356560.64 (accumulated over 5120 batches)
Step 1156/10100 | Loss: 0.2857 | LR: 0.001734 | Total Step Time: 7967.12ms | Tokens/sec: 1316129.26 (accumulated over 5120 batches)
Step 1157/10100 | Loss: 0.7471 | LR: 0.001736 | Total Step Time: 7871.88ms | Tokens/sec: 1332052.45 (accumulated over 5120 batches)
Step 1158/10100 | Loss: 0.1894 | LR: 0.001737 | Total Step Time: 7772.61ms | Tokens/sec: 1349065.22 (accumulated over 5120 batches)
Step 1159/10100 | Loss: 0.1436 | LR: 0.001739 | Total Step Time: 8047.88ms | Tokens/sec: 1302921.68 (accumulated over 5120 batches)
Step 1160/10100 | Loss: 0.4942 | LR: 0.001740 | Total Step Time: 7689.38ms | Tokens/sec: 1363667.74 (accumulated over 5120 batches)
Step 1161/10100 | Loss: 0.1812 | LR: 0.001741 | Total Step Time: 8027.44ms | Tokens/sec: 1306238.97 (accumulated over 5120 batches)
Step 1162/10100 | Loss: 0.2561 | LR: 0.001743 | Total Step Time: 7967.61ms | Tokens/sec: 1316047.78 (accumulated over 5120 batches)
Step 1163/10100 | Loss: 0.3592 | LR: 0.001745 | Total Step Time: 7738.94ms | Tokens/sec: 1354935.08 (accumulated over 5120 batches)
Step 1164/10100 | Loss: 0.6885 | LR: 0.001746 | Total Step Time: 7862.50ms | Tokens/sec: 1333641.37 (accumulated over 5120 batches)
Step 1165/10100 | Loss: 0.6966 | LR: 0.001748 | Total Step Time: 7705.72ms | Tokens/sec: 1360775.40 (accumulated over 5120 batches)
Step 1166/10100 | Loss: 0.3949 | LR: 0.001749 | Total Step Time: 8025.65ms | Tokens/sec: 1306531.55 (accumulated over 5120 batches)
Step 1167/10100 | Loss: 0.3843 | LR: 0.001751 | Total Step Time: 7856.92ms | Tokens/sec: 1334588.92 (accumulated over 5120 batches)
Step 1168/10100 | Loss: 0.5515 | LR: 0.001752 | Total Step Time: 7774.86ms | Tokens/sec: 1348675.27 (accumulated over 5120 batches)
Step 1169/10100 | Loss: 0.4716 | LR: 0.001754 | Total Step Time: 7893.43ms | Tokens/sec: 1328415.52 (accumulated over 5120 batches)
